id,Brand,Manifacture_Year,Car_Age_2024,Entry_price,Price_2024
2010,Hyundai_i800_2010,2010,14,78360.8,61538.77
2011,Hyundai_i800_2011,2011,13,78360.8,61617.41
2012,Hyundai_i800_2012,2012,12,81222.4,61563.57
2013,Hyundai_i800_2013,2013,11,85338.4,61492.87
2014,Hyundai_i800_2014,2014,10,86906.4,61545.22
2015,Hyundai_i800_2015,2015,9,88866.4,61598.59
2016,Hyundai_i800_2016,2016,8,89983.6,61686.83
2017,Hyundai_i800_2017,2017,7,95412.8,61697.26
2018,Hyundai_i800_2018,2018,6,97372.8,61800.83
2019,Hyundai_i800_2019,2019,5,98352.8,61928.09
2020,Hyundai_i800_2020,2020,4,100077.6,62053.22
2021,Hyundai_ix20_2010,2010,14,45236.8,28141.95
2022,Hyundai_ix20_2011,2011,13,45236.8,28274.06
2023,Hyundai_ix20_2012,2012,12,47588.8,28252.03
2024,Hyundai_ix20_2013,2013,11,47588.8,28396.99
2025,Hyundai_ix20_2014,2014,10,48020.0,28519.76
2026,Hyundai_ix20_2015,2015,9,48333.6,28652.63
2027,Hyundai_ix20_2016,2016,8,48333.6,28801.39
2028,Hyundai_ix20_2017,2017,7,55428.8,28732.2
2029,Hyundai_ix20_2018,2018,6,58721.6,28840.73
2030,Hyundai_ix20_2019,2019,5,59701.6,29016.09
2031,Hyundai_ix20_2020,2020,4,60368.0,29202.47
2032,Hyundai_ix35_2010,2010,14,62661.2,34828.64
2033,Hyundai_ix35_2011,2011,13,62661.2,34988.74
2034,Hyundai_ix35_2012,2012,12,65758.0,35017.78
2035,Hyundai_ix35_2013,2013,11,65718.8,35190.24
2036,Hyundai_ix35_2014,2014,10,65718.8,35361.13
2037,Hyundai_ix35_2015,2015,9,65718.8,35532.01
2038,Hyundai_ix35_2016,2016,8,67541.6,35655.16
2039,Infiniti_EX_2009,2009,15,136180.8,41117.02
2040,Infiniti_EX_2010,2010,14,138258.4,41352.05
2041,Infiniti_EX_2011,2011,13,138258.4,41616.32
2042,Infiniti_EX_2012,2012,12,141284.64,41847.75
2043,Infiniti_EX_2013,2013,11,132488.16,42206.04
2044,Infiniti_EX_2014,2014,10,132488.16,42464.75
2045,Infiniti_EX_2015,2015,9,132476.4,42723.56
2046,Infiniti_EX_2016,2016,8,132476.4,42982.25
2047,Infiniti_FX_2009,2009,15,165188.8,57416.71
2048,Infiniti_FX_2010,2010,14,168716.8,57621.21
2049,Infiniti_FX_2011,2011,13,172264.4,57833.18
2050,Infiniti_FX_2012,2012,12,179124.4,58022.18
2051,Infiniti_FX_2013,2013,11,162209.6,58433.85
2052,Infiniti_FX_2014,2014,10,162209.6,58678.14
2053,Infiniti_FX_2015,2015,9,162209.6,58922.43
2054,Infiniti_FX_2016,2016,8,165012.4,59146.65
2055,Infiniti_FX_2017,2017,7,166972.4,59381.53
2056,Infiniti_FX_2018,2018,6,170892.4,59610.28
2057,Infiniti_G_2009,2009,15,116972.8,55908.02
2058,Infiniti_G_2010,2010,14,119148.4,56052.47
2059,Infiniti_G_2011,2011,13,119148.4,56250.91
2060,Infiniti_G_2012,2012,12,128199.68,56285.37
2061,Infiniti_G_2013,2013,11,133534.8,56418.43
2062,Infiniti_G_2014,2014,10,140590.8,56551.05
2063,Infiniti_G_2015,2015,9,140590.8,56779.02
2064,Infiniti_G_2016,2016,8,140590.8,57006.98
2065,Infiniti_M_2010,2010,14,134632.4,35309.9
2066,Infiniti_M_2011,2011,13,134632.4,35587.77
2067,Infiniti_M_2012,2012,12,147921.2,35742.59
2068,Infiniti_M_2013,2013,11,149195.2,36020.95
2069,Infiniti_M_2014,2014,10,127772.4,36482.64
2070,Infiniti_M_2015,2015,9,127772.4,36754.37
2071,Infiniti_M_2016,2016,8,130712.4,37004.47
2072,Infiniti_M_2017,2017,7,132084.4,37270.36
2073,Infiniti_M_2018,2018,6,133456.4,37538.85
2074,Infiniti_Q30_2015,2015,9,79830.8,65698.99
2075,Infiniti_Q30_2016,2016,8,79830.8,65765.44
2076,Infiniti_Q30_2017,2017,7,79752.4,65834.14
2077,Infiniti_Q30_2018,2018,6,79752.4,65900.27
2078,Infiniti_Q30_2019,2019,5,80732.4,65946.63
2079,Infiniti_Q30_2020,2020,4,81261.6,66008.34
2080,Infiniti_Q50_2013,2013,11,109348.4,76692.14
2081,Infiniti_Q50_2014,2014,10,109348.4,76804.77
2082,Infiniti_Q50_2015,2015,9,109348.4,76917.39
2083,Infiniti_Q50_2016,2016,8,113268.4,76952.67
2084,Infiniti_Q50_2017,2017,7,114718.8,77051.1
2085,Infiniti_Q50_2018,2018,6,116208.4,77156.32
2086,Infiniti_Q50_2019,2019,5,116188.8,77285.66
2087,Infiniti_Q50_2020,2020,4,166756.8,77095.82
2088,Infiniti_Q60_2016,2016,8,132300.0,119342.73
2089,Infiniti_Q60_2017,2017,7,132280.4,119380.6
2090,Infiniti_Q60_2018,2018,6,132280.4,119418.05
2091,Infiniti_QX30_2015,2015,9,115385.2,78849.9
2092,Infiniti_QX30_2016,2016,8,115385.2,78970.34
2093,Infiniti_QX30_2017,2017,7,111230.0,79161.79
2094,Infiniti_QX30_2018,2018,6,111230.0,79272.09
2095,Infiniti_QX30_2019,2019,5,113033.2,79359.91
2096,Infiniti_QX30_2020,2020,4,113033.2,79474.7
2097,Isuzu_Trooper_1998,1998,26,74186.0,1600.86
2098,Isuzu_Trooper_1999,1999,25,74166.4,1938.43
2099,Isuzu_Trooper_2000,2000,24,74166.4,2275.63
2100,Isuzu_Trooper_2001,2001,23,69658.4,2694.4
2101,Isuzu_Trooper_2002,2002,22,69658.4,3028.05
2102,Isuzu_Trooper_2003,2003,21,92198.4,3062.15
2103,Isuzu_Trooper_2004,2004,20,92198.4,3410.07
2104,Jaguar_E-PACE_2017,2017,7,110877.2,130191.28
2105,Jaguar_E-PACE_2018,2018,6,110877.2,130124.64
2106,Jaguar_F-PACE_2015,2015,9,133730.8,152113.02
2107,Jaguar_F-PACE_2016,2016,8,133730.8,152060.52
2108,Jaguar_F-PACE_2017,2017,7,135298.8,151971.96
2109,Jaguar_F-PACE_2018,2018,6,135298.8,151924.62
2110,Jaguar_F-Type_2012,2012,12,226752.4,192160.0
2111,Jaguar_F-Type_2013,2013,11,198195.2,192747.03
2112,Jaguar_F-Type_2014,2014,10,197313.2,192774.62
2113,Jaguar_F-Type_2015,2015,9,197313.2,192783.47
2114,Jaguar_F-Type_2016,2016,8,193432.4,192853.8
2115,Jaguar_F-Type_2017,2017,7,193432.4,192854.96
2116,Jaguar_F-Type_2018,2018,6,196940.8,192814.34
2117,Jaguar_S-Type_1998,1998,26,110230.4,6730.23
2118,Jaguar_S-Type_1999,1999,25,110230.4,7067.15
2119,Jaguar_S-Type_2000,2000,24,107074.8,7443.02
2120,Jaguar_S-Type_2001,2001,23,103958.4,7817.41
2121,Jaguar_S-Type_2002,2002,22,97078.8,8242.07
2122,Jaguar_S-Type_2003,2003,21,97078.8,8571.52
2123,Jaguar_S-Type_2004,2004,20,99430.8,8871.38
2124,Jaguar_S-Type_2005,2005,19,101104.64,9183.1
2125,Jaguar_S-Type_2006,2006,18,107670.64,9449.12
2126,Jaguar_S-Type_2007,2007,17,108944.64,9773.51
2127,Jaguar_S-Type_2008,2008,16,112688.24,10080.15
2128,Jaguar_X-Type_2001,2001,23,77655.2,4525.9
2129,Jaguar_X-Type_2002,2002,22,77655.2,4856.65
2130,Jaguar_X-Type_2003,2003,21,77655.2,5187.4
2131,Jaguar_X-Type_2004,2004,20,77604.24,5518.96
2132,Jaguar_X-Type_2005,2005,19,77584.64,5849.96
2133,Jaguar_X-Type_2006,2006,18,77584.64,6180.66
2134,Jaguar_X-Type_2007,2007,17,77800.24,6508.47
2135,Jaguar_X-Type_2008,2008,16,77800.24,6839.34
2136,Jaguar_X-Type_2009,2009,15,83821.36,7104.33
2137,Jaguar_X-Type_2010,2010,14,85577.52,7423.29
2138,Jaguar_XE_2014,2014,10,104213.2,93274.21
2139,Jaguar_XE_2015,2015,9,104213.2,93313.86
2140,Jaguar_XE_2016,2016,8,104193.6,93354.05
2141,Jaguar_XE_2017,2017,7,104193.6,93393.64
2142,Jaguar_XE_2018,2018,6,109916.8,93323.13
2143,Jaguar_XF_2008,2008,16,131084.8,83472.52
2144,Jaguar_XF_2009,2009,15,127164.8,83726.83
2145,Jaguar_XF_2010,2010,14,114052.4,84279.76
2146,Jaguar_XF_2011,2011,13,114052.4,84377.39
2147,Jaguar_XF_2012,2012,12,116678.8,84395.51
2148,Jaguar_XF_2013,2013,11,116678.8,84499.77
2149,Jaguar_XF_2014,2014,10,117168.8,84591.99
2150,Jaguar_XF_2015,2015,9,117168.8,84697.45
2151,Jaguar_XF_2016,2016,8,126400.4,84635.49
2152,Jaguar_XF_2017,2017,7,126400.4,84761.88
2153,Jaguar_XF_2018,2018,6,126596.4,84885.8
2154,Jaguar_XJ_1998,1998,26,137317.6,94326.98
2155,Jaguar_XJ_1999,1999,25,134573.6,94582.81
2156,Jaguar_XJ_2000,2000,24,137317.6,94555.47
2157,Jaguar_XJ_2001,2001,23,139277.6,94579.82
2158,Jaguar_XJ_2002,2002,22,140218.4,94657.55
2159,Jaguar_XJ_2003,2003,21,137317.6,94898.21
2160,Jaguar_XJ_2004,2004,20,155878.8,94350.98
2161,Jaguar_XJ_2005,2005,19,155886.64,94498.07
2162,Jaguar_XJ_2006,2006,18,163824.64,94432.01
2163,Jaguar_XJ_2007,2007,17,167744.64,94498.7
2164,Jaguar_XJ_2008,2008,16,167744.64,94663.33
2165,Jaguar_XJ_2009,2009,15,169704.64,94788.57
2166,Jaguar_XJ_2010,2010,14,173789.28,94881.87
2167,Jaguar_XJ_2011,2011,13,209896.4,94563.61
2168,Jaguar_XJ_2012,2012,12,216168.4,94710.64
2169,Jaguar_XJ_2013,2013,11,216168.4,94926.2
2170,Jaguar_XJ_2014,2014,10,222009.2,95095.34
2171,Jaguar_XJ_2015,2015,9,222009.2,95315.54
2172,Jaguar_XJ_2016,2016,8,222009.2,95535.74
2173,Jaguar_XJ_2017,2017,7,229280.8,95717.81
2174,Jaguar_XJ_2018,2018,6,234180.8,95922.57
2175,Jaguar_XJ_2019,2019,5,214267.2,96227.39
2176,Jaguar_XJ_2020,2020,4,214267.2,96441.38
2177,Jaguar_XK8_1998,1998,26,197881.6,40625.76
2178,Jaguar_XK8_1999,1999,25,197881.6,40922.02
2179,Jaguar_XK8_2000,2000,24,199038.0,41204.93
2180,Jaguar_XK8_2001,2001,23,190198.4,41603.49
2181,Jaguar_XK8_2002,2002,22,190178.8,41896.12
2182,Jaguar_XK8_2003,2003,21,190178.8,42188.5
2183,Jaguar_XK8_2004,2004,20,194910.24,42432.52
2184,Jaguar_XK8_2005,2005,19,195204.24,42724.54
2185,Jaguar_XK8_2006,2006,18,195204.24,43019.49
2186,Jaguar_XK_2006,2006,18,230307.84,53508.8
2187,Jaguar_XK_2007,2007,17,234208.24,53772.46
2188,Jaguar_XK_2008,2008,16,233004.8,54074.23
2189,Jaguar_XK_2009,2009,15,232310.96,54371.8
2190,Jaguar_XK_2010,2010,14,230868.4,54673.32
2191,Jaguar_XK_2011,2011,13,230868.4,54965.54
2192,Jaguar_XK_2012,2012,12,230868.4,55257.76
2193,Jaguar_XK_2013,2013,11,211013.6,55653.25
2194,Jaguar_XK_2014,2014,10,211013.6,55936.09
2195,Jaguar_XK_2015,2015,9,211013.6,56218.92
2196,Jeep_Cherokee_1998,1998,26,70736.4,36878.89
2197,Jeep_Cherokee_1999,1999,25,69050.8,37182.04
2198,Jeep_Cherokee_2000,2000,24,61994.8,37978.48
2199,Jeep_Cherokee_2001,2001,23,61994.8,38110.33
2200,Jeep_Cherokee_2002,2002,22,69834.8,37599.65
2201,Jeep_Cherokee_2003,2003,21,69815.2,37762.06
2202,Jeep_Cherokee_2004,2004,20,69764.24,37926.43
2203,Jeep_Cherokee_2005,2005,19,69744.64,38088.48
2204,Jeep_Cherokee_2006,2006,18,77153.44,37849.54
2205,Jeep_Cherokee_2007,2007,17,77153.44,38032.5
2206,Jeep_Cherokee_2008,2008,16,77400.4,38204.79
2207,Jeep_Cherokee_2009,2009,15,93343.04,37854.59
2208,Jeep_Cherokee_2010,2010,14,96922.0,37984.48
2209,Jeep_Cherokee_2011,2011,13,96922.0,38210.08
2210,Jeep_Cherokee_2013,2013,11,99215.2,38618.97
2211,Jeep_Cherokee_2014,2014,10,99215.2,38848.41
2212,Jeep_Cherokee_2015,2015,9,99215.2,39077.86
2213,Jeep_Cherokee_2016,2016,8,101567.2,39277.19
2214,Jeep_Cherokee_2017,2017,7,102547.2,39499.77
2215,Jeep_Cherokee_2018,2018,6,127125.6,39552.06
2216,Jeep_Cherokee_2019,2019,5,127125.6,39817.19
2217,Jeep_Commander_2005,2005,19,106769.04,24256.84
2218,Jeep_Commander_2006,2006,18,106769.04,24540.03
2219,Jeep_Commander_2007,2007,17,106769.04,24823.22
2220,Jeep_Commander_2008,2008,16,106780.8,25106.21
2221,Jeep_Commander_2009,2009,15,120622.32,25202.14
2222,Jeep_Commander_2010,2010,14,122852.8,25473.34
2223,Jeep_Compass_2007,2007,17,69540.8,66883.14
2224,Jeep_Compass_2008,2008,16,69540.8,66896.81
2225,Jeep_Compass_2009,2009,15,68827.36,66969.31
2226,Jeep_Compass_2010,2010,14,71853.6,66753.67
2227,Jeep_Compass_2011,2011,13,65366.0,67251.94
2228,Jeep_Compass_2012,2012,12,65366.0,67241.45
2229,Jeep_Compass_2013,2013,11,67130.0,67114.62
2230,Jeep_Compass_2014,2014,10,67130.0,67114.7
2231,Jeep_Compass_2015,2015,9,71050.0,66920.18
2232,Jeep_Compass_2016,2016,8,71050.0,66941.89
2233,Jeep_Compass_2017,2017,7,89297.6,66433.92
2234,Jeep_Compass_2018,2018,6,89297.6,66531.3
2235,Jeep_Grand Cherokee_1998,1998,26,103272.4,136557.22
2236,Jeep_Grand Cherokee_1999,1999,25,101684.8,136640.12
2237,Jeep_Grand Cherokee_2000,2000,24,109034.8,135684.17
2238,Jeep_Grand Cherokee_2001,2001,23,109015.2,135597.96
2239,Jeep_Grand Cherokee_2002,2002,22,109034.8,135507.78
2240,Jeep_Grand Cherokee_2003,2003,21,97204.24,136646.91
2241,Jeep_Grand Cherokee_2004,2004,20,97204.24,136500.26
2242,Jeep_Grand Cherokee_2005,2005,19,97204.24,136353.62
2243,Jeep_Grand Cherokee_2006,2006,18,102849.04,135674.84
2244,Jeep_Grand Cherokee_2007,2007,17,102849.04,135557.76
2245,Jeep_Grand Cherokee_2008,2008,16,102860.8,135439.75
2246,Jeep_Grand Cherokee_2009,2009,15,101822.0,135400.62
2247,Jeep_Grand Cherokee_2010,2010,14,104428.8,135098.7
2248,Jeep_Grand Cherokee_2011,2011,13,121480.8,134074.42
2249,Jeep_Grand Cherokee_2012,2012,12,141747.2,133295.94
2250,Jeep_Grand Cherokee_2013,2013,11,142942.8,133284.58
2251,Jeep_Grand Cherokee_2014,2014,10,142942.8,133310.29
2252,Jeep_Grand Cherokee_2015,2015,9,145686.8,133273.91
2253,Jeep_Grand Cherokee_2016,2016,8,150332.0,133217.68
2254,Jeep_Grand Cherokee_2017,2017,7,174988.8,132917.87
2255,Jeep_Grand Cherokee_2018,2018,6,183162.0,132930.55
2256,Jeep_Grand Cherokee_2019,2019,5,196333.2,132940.8
2257,Jeep_Grand Cherokee_2020,2020,4,200233.6,133045.34
2258,Jeep_Grand Cherokee_2021,2021,3,205721.6,133154.93
2259,Jeep_Patriot_2007,2007,17,61700.8,10719.03
2260,Jeep_Patriot_2008,2008,16,61661.6,11012.37
2261,Jeep_Patriot_2009,2009,15,57722.0,11406.74
2262,Jeep_Patriot_2010,2010,14,53802.0,11800.88
2263,Jeep_Patriot_2011,2011,13,56898.8,11997.69
2264,Jeep_Renegade_2014,2014,10,73068.8,63676.27
2265,Jeep_Renegade_2015,2015,9,65836.4,64064.37
2266,Jeep_Renegade_2016,2016,8,67012.4,64020.76
2267,Jeep_Renegade_2017,2017,7,70540.4,63906.09
2268,Jeep_Renegade_2018,2018,6,70540.4,63941.58
2269,Jeep_Wrangler_1998,1998,26,55056.4,150463.54
2270,Jeep_Wrangler_1999,1999,25,55056.4,149890.36
2271,Jeep_Wrangler_2000,2000,24,55056.4,149317.17
2272,Jeep_Wrangler_2001,2001,23,52665.2,149751.91
2273,Jeep_Wrangler_2002,2002,22,60936.4,146121.82
2274,Jeep_Wrangler_2003,2003,21,60936.4,145641.77
2275,Jeep_Wrangler_2004,2004,20,60963.84,145153.87
2276,Jeep_Wrangler_2005,2005,19,60963.84,144674.21
2277,Jeep_Wrangler_2006,2006,18,62335.84,143849.22
2278,Jeep_Wrangler_2007,2007,17,62335.84,143388.74
2279,Jeep_Wrangler_2008,2008,16,69168.4,141580.92
2280,Jeep_Wrangler_2009,2009,15,69595.68,141133.91
2281,Jeep_Wrangler_2010,2010,14,71853.6,140426.44
2282,Jeep_Wrangler_2011,2011,13,76008.8,139553.3
2283,Jeep_Wrangler_2012,2012,12,88180.4,138088.16
2284,Jeep_Wrangler_2013,2013,11,88180.4,137877.54
2285,Jeep_Wrangler_2014,2014,10,107996.0,136561.19
2286,Jeep_Wrangler_2015,2015,9,109289.6,136408.72
2287,Jeep_Wrangler_2016,2016,8,114013.2,136153.33
2288,Jeep_Wrangler_2017,2017,7,120206.8,135911.14
2289,Jeep_Wrangler_2018,2018,6,128380.0,135692.21
2290,Kia_'Cee''d'_2007,2007,17,40493.6,24339.94
2291,Kia_'Cee''d'_2008,2008,16,40493.6,24474.22
2292,Kia_'Cee''d'_2009,2009,15,40846.4,24575.11
2293,Kia_'Cee''d'_2010,2010,14,42414.4,24579.38
2294,Kia_'Cee''d'_2011,2011,13,43629.6,24636.24
2295,Kia_'Cee''d'_2012,2012,12,50274.0,24409.68
2296,Kia_'Cee''d'_2013,2013,11,55742.4,24370.09
2297,Kia_'Cee''d'_2014,2014,10,55742.4,24574.87
2298,Kia_'Cee''d'_2015,2015,9,57310.4,24733.55
2299,Kia_'Cee''d'_2016,2016,8,57310.4,24943.45
2300,Kia_'Cee''d'_2017,2017,7,59231.2,25112.02
2301,Kia_'Cee''d'_2018,2018,6,59231.2,25327.82
2302,Kia_'Pro_Cee''d'_2007,2007,17,47451.6,36354.57
2303,Kia_'Pro_Cee''d'_2008,2008,16,46334.4,36555.17
2304,Kia_'Pro_Cee''d'_2009,2009,15,41238.4,37219.59
2305,Kia_'Pro_Cee''d'_2010,2010,14,41238.4,37253.02
2306,Kia_'Pro_Cee''d'_2011,2011,13,42453.6,37153.03
2307,Kia_'Pro_Cee''d'_2012,2012,12,49490.0,36602.47
2308,Kia_'Pro_Cee''d'_2013,2013,11,56056.0,36310.72
2309,Kia_'Pro_Cee''d'_2014,2014,10,56056.0,36438.94
2310,Kia_'Pro_Cee''d'_2015,2015,9,57624.0,36502.56
2311,Kia_'Pro_Cee''d'_2016,2016,8,58604.0,36603.62
2312,Kia_'Pro_Cee''d'_2017,2017,7,59054.8,36729.82
2313,Kia_'Pro_Cee''d'_2018,2018,6,59054.8,36871.44
2314,Kia_'Pro_Cee''d'_2019,2019,5,74636.8,36751.68
2315,Kia_Carens_2000,2000,24,38474.8,50695.85
2316,Kia_Carens_2001,2001,23,38474.8,50595.8
2317,Kia_Carens_2002,2002,22,38474.8,50495.75
2318,Kia_Carens_2003,2003,21,38455.2,50400.97
2319,Kia_Carens_2004,2004,20,38384.64,50318.77
2320,Kia_Carens_2005,2005,19,34523.44,51265.63
2321,Kia_Carens_2006,2006,18,34523.44,51109.26
2322,Kia_Carens_2007,2007,17,50195.6,48042.29
2323,Kia_Carens_2008,2008,16,42061.6,49224.1
2324,Kia_Carens_2009,2009,15,42845.6,49042.47
2325,Kia_Carens_2010,2010,14,49117.6,48202.71
2326,Kia_Carens_2011,2011,13,50920.8,48031.85
2327,Kia_Carens_2012,2012,12,56350.0,47622.22
2328,Kia_Carens_2013,2013,11,69384.0,46984.02
2329,Kia_Carens_2014,2014,10,69384.0,47103.17
2330,Kia_Carens_2015,2015,9,70540.4,47182.07
2331,Kia_Carens_2016,2016,8,70540.4,47305.69
2332,Kia_Carens_2017,2017,7,70540.4,47429.31
2333,Kia_Carens_2018,2018,6,75440.4,47448.34
2334,Kia_Carens_2019,2019,5,75440.4,47589.39
2335,Kia_Carens_2020,2020,4,75440.4,47730.45
2336,Kia_Cerato_1999,1999,25,42394.8,-4606.2
2337,Kia_Cerato_2000,2000,24,42394.8,-4253.2
2338,Kia_Cerato_2001,2001,23,42394.8,-3900.21
2339,Kia_Cerato_2004,2004,20,37502.64,-2739.46
2340,Kia_Cerato_2005,2005,19,37502.64,-2391.56
2341,Kia_Cerato_2006,2006,18,38443.44,-2063.08
2342,Kia_Cerato_2007,2007,17,38443.44,-1714.09
2343,Kia_Magentis_2001,2001,23,50234.8,-5571.45
2344,Kia_Magentis_2002,2002,22,46314.8,-5159.81
2345,Kia_Magentis_2003,2003,21,38455.2,-4686.44
2346,Kia_Magentis_2004,2004,20,38455.2,-4324.21
2347,Kia_Magentis_2005,2005,19,38435.6,-3961.69
2348,Kia_Magentis_2006,2006,18,40344.64,-3624.84
2349,Kia_Magentis_2007,2007,17,56083.44,-3396.59
2350,Kia_Magentis_2008,2008,16,56173.6,-3025.53
2351,Kia_Magentis_2009,2009,15,56134.4,-2653.69
2352,Kia_Magentis_2010,2010,14,70658.0,-2340.77
2353,Kia_Magentis_2011,2011,13,73637.2,-1973.5
2354,Kia_Niro_2016,2016,8,83260.8,83511.16
2355,Kia_Niro_2017,2017,7,83260.8,83510.03
2356,Kia_Niro_2018,2018,6,84240.8,83481.45
2357,Kia_Optima_2011,2011,13,76596.8,68659.84
2358,Kia_Optima_2012,2012,12,76596.8,68697.92
2359,Kia_Optima_2013,2013,11,76596.8,68736.01
2360,Kia_Optima_2014,2014,10,77380.8,68738.24
2361,Kia_Optima_2015,2015,9,78164.8,68748.28
2362,Kia_Optima_2016,2016,8,78164.8,68793.47
2363,Kia_Optima_2017,2017,7,84044.8,68668.8
2364,Kia_Optima_2018,2018,6,84044.8,68738.25
2365,Kia_Optima_2019,2019,5,84044.8,68807.7
2366,Kia_Optima_2020,2020,4,87612.0,68824.62
2367,Kia_Picanto_2004,2004,20,21097.44,30673.92
2368,Kia_Picanto_2005,2005,19,20979.84,30599.76
2369,Kia_Picanto_2006,2006,18,21763.84,30126.91
2370,Kia_Picanto_2007,2007,17,22567.44,29707.0
2371,Kia_Picanto_2008,2008,16,22853.6,29513.55
2372,Kia_Picanto_2009,2009,15,23147.6,29332.15
2373,Kia_Picanto_2010,2010,14,25656.4,28597.65
2374,Kia_Picanto_2011,2011,13,27204.8,28243.2
2375,Kia_Picanto_2012,2012,12,27871.2,28114.51
2376,Kia_Picanto_2013,2013,11,31320.8,27633.12
2377,Kia_Picanto_2014,2014,10,31320.8,27673.69
2378,Kia_Picanto_2015,2015,9,31712.8,27675.16
2379,Kia_Picanto_2016,2016,8,31712.8,27720.07
2380,Kia_Picanto_2017,2017,7,32496.8,27706.37
2381,Kia_Picanto_2018,2018,6,33280.8,27711.78
2382,Kia_Rio_2001,2001,23,22853.6,23569.97
2383,Kia_Rio_2002,2002,22,22853.6,23561.16
2384,Kia_Rio_2003,2003,21,22912.4,23530.75
2385,Kia_Rio_2004,2004,20,22912.4,23522.97
2386,Kia_Rio_2005,2005,19,28792.4,21963.95
2387,Kia_Rio_2006,2006,18,28839.44,22028.47
2388,Kia_Rio_2007,2007,17,26773.6,22519.48
2389,Kia_Rio_2008,2008,16,26734.4,22577.38
2390,Kia_Rio_2009,2009,15,26734.4,22626.75
2391,Kia_Rio_2010,2010,14,29317.68,22253.45
2392,Kia_Rio_2011,2011,13,32065.6,21984.94
2393,Kia_Rio_2012,2012,12,38964.8,21484.31
2394,Kia_Rio_2013,2013,11,38964.8,21641.23
2395,Kia_Rio_2014,2014,10,38964.8,21798.15
2396,Kia_Rio_2015,2015,9,39356.8,21933.99
2397,Kia_Rio_2016,2016,8,40336.8,22048.01
2398,Kia_Rio_2017,2017,7,40336.8,22212.92
2399,Kia_Rio_2018,2018,6,46256.0,22203.48
2400,Kia_Sedona_2001,2001,23,54154.8,3801.2
2401,Kia_Sedona_2002,2002,22,54154.8,4113.67
2402,Kia_Sedona_2003,2003,21,56095.2,4368.35
2403,Kia_Sedona_2004,2004,20,56075.6,4684.11
2404,Kia_Sedona_2005,2005,19,56075.6,4999.3
2405,Kia_Sedona_2006,2006,18,60767.84,5207.72
2406,Kia_Sedona_2007,2007,17,61328.4,5517.83
2407,Kia_Sedona_2008,2008,16,61328.4,5839.6
2408,Kia_Sedona_2009,2009,15,61191.2,6163.73
2409,Kia_Sedona_2010,2010,14,63837.2,6444.49
2410,Kia_Sedona_2011,2011,13,78929.2,6601.3
2411,Kia_Sedona_2012,2012,12,80693.2,6924.41
2412,Kia_Sorento_2003,2003,21,69795.6,65846.07
2413,Kia_Sorento_2004,2004,20,69795.6,65865.91
2414,Kia_Sorento_2005,2005,19,73645.04,65516.15
2415,Kia_Sorento_2006,2006,18,69627.04,65921.81
2416,Kia_Sorento_2007,2007,17,69627.04,65940.75
2417,Kia_Sorento_2008,2008,16,73460.8,65648.19
2418,Kia_Sorento_2009,2009,15,77263.2,65425.58
2419,Kia_Sorento_2010,2010,14,79282.0,65361.54
2420,Kia_Sorento_2011,2011,13,81732.0,65298.24
2421,Kia_Sorento_2012,2012,12,89278.0,65050.09
2422,Kia_Sorento_2013,2013,11,89278.0,65151.15
2423,Kia_Sorento_2014,2014,10,103742.8,64846.54
2424,Kia_Sorento_2015,2015,9,104899.2,64963.32
2425,Kia_Sorento_2016,2016,8,112092.4,64980.58
2426,Kia_Sorento_2017,2017,7,112092.4,65140.85
2427,Kia_Sorento_2018,2018,6,112092.4,65301.12
2428,Kia_Sorento_2019,2019,5,115012.8,65431.97
2429,Kia_Sorento_2020,2020,4,115012.8,65598.13
2430,Kia_Soul_2009,2009,15,40336.8,28541.11
2431,Kia_Soul_2010,2010,14,44256.8,28279.13
2432,Kia_Soul_2011,2011,13,45628.8,28301.02
2433,Kia_Soul_2012,2012,12,46687.2,28364.72
2434,Kia_Soul_2013,2013,11,48470.8,28402.38
2435,Kia_Soul_2014,2014,10,48470.8,28551.42
2436,Kia_Soul_2015,2015,9,49254.8,28665.66
2437,Kia_Soul_2016,2016,8,49254.8,28818.57
2438,Kia_Soul_2017,2017,7,49254.8,28971.47
2439,Kia_Soul_2018,2018,6,54703.6,28981.49
2440,Kia_Soul_2019,2019,5,55487.6,29143.01
2441,Kia_Soul_2020,2020,4,55487.6,29322.77
2442,Kia_Sportage_1998,1998,26,50234.8,60386.17
2443,Kia_Sportage_1999,1999,25,50234.8,60320.32
2444,Kia_Sportage_2000,2000,24,50234.8,60254.46
2445,Kia_Sportage_2001,2001,23,50234.8,60188.61
2446,Kia_Sportage_2002,2002,22,50234.8,60122.76
2447,Kia_Sportage_2003,2003,21,50234.8,60056.9
2448,Kia_Sportage_2004,2004,20,56044.24,59041.84
2449,Kia_Sportage_2005,2005,19,56024.64,59026.18
2450,Kia_Sportage_2006,2006,18,57984.64,58757.86
2451,Kia_Sportage_2007,2007,17,53821.6,59274.78
2452,Kia_Sportage_2008,2008,16,53821.6,59239.43
2453,Kia_Sportage_2009,2009,15,52724.0,59337.54
2454,Kia_Sportage_2010,2010,14,58564.8,58684.2
2455,Kia_Sportage_2011,2011,13,60818.8,58494.26
2456,Kia_Sportage_2012,2012,12,67071.2,58085.04
2457,Kia_Sportage_2013,2013,11,67071.2,58134.12
2458,Kia_Sportage_2014,2014,10,67678.8,58152.41
2459,Kia_Sportage_2015,2015,9,67678.8,58204.56
